Brand,Model,Year,EngineSize,Mileage,Transmission,FuelType,Price
Hyundai, Kona,2019.0,1.0,16490,Manual,Petrol,13500
Skoda, Citigo,2017.0,1.0,10765,Manual,Petrol,7750
Ford, Fiesta,2017.0,1.0,18342,Manual,Petrol,9500
BMW,X1,2017.0,2.0,41604,Semi-Auto,Diesel,17998
Ford, Focus,2016.0,1.5,33744,Manual,Diesel,8995
Toyota, Yaris,2017.0,1.3,18518,Manual,Petrol,9995
Skoda, Yeti,2016.0,1.2,29089,Semi-Auto,Petrol,11995
Vauxhall, Astra,2016.0,1.6,53143,Manual,Diesel,8345
Ford, Focus,2018.0,2.0,21800,Manual,Petrol,18295
Mercedes, C Class,2019.0,2.0,2791,Automatic,Diesel,34987
Mercedes, A Class,2019.0,1.5,6543,Semi-Auto,Diesel,22760
Skoda, Scala,2020.0,1.0,1000,Semi-Auto,Petrol,21450
Vauxhall, Astra,2018.0,1.4,13893,Manual,Petrol,10999
Mercedes, A Class,2018.0,1.5,25000,Manual,Diesel,18298
BMW,4 Series,2019.0,2.0,4349,Automatic,Diesel,24016
Mercedes, GLE Class,2019.0,5.5,1493,Semi-Auto,Petrol,87459
Vauxhall, Mokka X,2017.0,1.4,12005,Automatic,Petrol,11980
Vauxhall, Viva,2016.0,1.0,46297,Manual,Petrol,6000
Ford, Fiesta,2019.0,1.0,11677,Manual,Petrol,14580
Audi,A4,2018.0,1.4,23541,Manual,Petrol,16000
Volkswagen, T-Roc,2020.0,1.5,3500,Manual,Petrol,25990
Toyota,GT86,2019.0,2.0,995,Manual,Petrol,23995
Mercedes, C Class,2019.0,1.5,4363,Semi-Auto,Petrol,24980
BMW,3 Series,2011.0,3.0,102000,Automatic,Diesel,7495
Vauxhall, Corsa,2019.0,1.4,6369,Manual,Petrol,8295
Hyundai,I10,2016.0,1.0,43778,Manual,Petrol,5500
Toyota, Aygo,2019.0,1.0,5000,Manual,Petrol,9295
Ford, Kuga,2018.0,1.5,4015,Manual,Petrol,15998
BMW,5 Series,2017.0,2.0,20657,Semi-Auto,Diesel,24498
Volkswagen, Golf,2014.0,2.0,13536,Semi-Auto,Petrol,20491
Toyota, Aygo,2018.0,1.0,5118,Automatic,Petrol,9650
Volkswagen, Passat,2016.0,2.0,85057,Manual,Diesel,9000
Vauxhall, Astra,2010.0,1.6,66802,Manual,Petrol,3795
Volkswagen, Polo,2017.0,1.2,17580,Manual,Petrol,10177
BMW,X5,2019.0,3.0,1972,Semi-Auto,Diesel,49995
Volkswagen, Golf,2016.0,1.4,37943,Manual,Petrol,11495
Mercedes, C Class,2019.0,1.5,14301,Semi-Auto,Petrol,19799
Mercedes, C Class,2020.0,1.5,1000,Semi-Auto,Petrol,36809
Hyundai, Kona,2018.0,1.0,7138,Manual,Petrol,13271
Volkswagen, Golf,2015.0,2.0,56310,Semi-Auto,Petrol,17495
Audi,A6,2019.0,3.0,9909,Semi-Auto,Diesel,49995
Vauxhall, Mokka X,2016.0,1.4,6124,Semi-Auto,Petrol,14000
Hyundai, Tucson,2019.0,1.6,6222,Manual,Hybrid,22690
Volkswagen, Golf,2016.0,2.0,13299,Manual,Petrol,20967
BMW,3 Series,2015.0,2.0,56398,Manual,Diesel,9600
Mercedes, C Class,2017.0,2.0,20150,Semi-Auto,Petrol,22532
Mercedes, A Class,2017.0,2.1,42670,Semi-Auto,Diesel,14490
BMW,X1,2017.0,2.0,16665,Semi-Auto,Diesel,20495
Mercedes, A Class,2019.0,2.0,1000,Automatic,Diesel,26089
Skoda, Superb,2019.0,2.0,7616,Automatic,Diesel,26950
Mercedes, B Class,2015.0,2.1,13437,Manual,Diesel,11499
Ford, Focus,2017.0,1.0,27530,Manual,Petrol,11000
Audi,Q3,2015.0,2.0,55000,Manual,Diesel,15975
Mercedes, CLA Class,2016.0,2.1,60872,Manual,Diesel,14750
BMW,1 Series,2016.0,1.5,10,Semi-Auto,Diesel,21990
Vauxhall, Crossland X,2018.0,1.2,3614,Manual,Petrol,12300
Toyota, Aygo,2016.0,1.0,21897,Manual,Petrol,7995
Audi,Q3,2017.0,2.0,42908,Automatic,Diesel,20300
Skoda, Rapid,2015.0,1.6,53549,Manual,Diesel,5950
Vauxhall, Corsa,2016.0,1.4,22023,Manual,Petrol,6681
BMW,3 Series,2019.0,2.0,3838,Semi-Auto,Diesel,28480
Vauxhall, Viva,2016.0,1.0,46539,Manual,Petrol,5489
Vauxhall, Adam,2019.0,1.2,2891,Manual,Petrol,10578
BMW,X3,2019.0,2.0,5253,Semi-Auto,Diesel,34980
Skoda, Octavia,2018.0,1.5,7943,Semi-Auto,Petrol,16450
Vauxhall, Corsa,2019.0,1.4,11685,Manual,Petrol,9191
Audi,A1,2016.0,1.0,13501,Manual,Petrol,11798
Ford, Fiesta,2018.0,1.0,8979,Manual,Petrol,10995
Ford, Fiesta,2013.0,1.6,51988,Manual,Diesel,6491
Ford, Fiesta,2015.0,1.2,11052,Manual,Petrol,6998
Audi,A5,2013.0,2.0,46022,Manual,Diesel,12640
Skoda, Kodiaq,2019.0,2.0,5563,Automatic,Diesel,29495
Skoda, Kamiq,2019.0,1.0,9246,Manual,Petrol,19000
Vauxhall, Mokka X,2018.0,1.4,19162,Manual,Petrol,12798
Ford, C-MAX,2016.0,1.5,35577,Manual,Diesel,9427
Ford, Fiesta,2016.0,1.2,42450,Manual,Petrol,8450
Volkswagen, Polo,2016.0,1.2,16753,Manual,Petrol,10295
Skoda, Octavia,2019.0,2.0,1000,Semi-Auto,Diesel,22390
BMW,X1,2016.0,2.0,71720,Manual,Diesel,12795
Mercedes, C Class,2016.0,2.1,25399,Semi-Auto,Diesel,22495
BMW,5 Series,2019.0,2.0,123,Automatic,Diesel,31030
BMW,3 Series,2018.0,2.0,17101,Semi-Auto,Petrol,20999
Ford, Kuga,2017.0,1.5,15500,Automatic,Petrol,14999
Ford, Galaxy,2018.0,2.0,31589,Semi-Auto,Diesel,19999
Hyundai, Tucson,2018.0,1.7,17287,Manual,Diesel,14400
Volkswagen, Polo,2016.0,1.4,35265,Manual,Diesel,9495
Toyota, Yaris,2018.0,1.5,5000,Automatic,Hybrid,14995
Volkswagen, Tiguan,2019.0,2.0,14158,Manual,Diesel,22416
Skoda, Kodiaq,2019.0,2.0,8630,Automatic,Petrol,27985
Toyota, Yaris,2017.0,1.3,13242,Manual,Petrol,9150
Volkswagen, Polo,2016.0,1.4,10768,Manual,Diesel,10995
Volkswagen, Golf,2019.0,1.6,4809,Semi-Auto,Diesel,16995
BMW,1 Series,2019.0,1.5,15598,Manual,Diesel,14498
Audi,A1,2015.0,1.6,60585,Manual,Diesel,8799
Skoda, Octavia,2017.0,1.4,23217,Manual,Petrol,13995
Volkswagen, Tiguan Allspace,2019.0,2.0,6750,Automatic,Diesel,28965
Skoda, Octavia,2019.0,2.0,4572,Automatic,Diesel,15980
BMW,3 Series,2013.0,2.0,83000,Manual,Diesel,7495
Audi,A3,2016.0,1.4,26059,Automatic,Petrol,16800
Hyundai, Tucson,2017.0,1.7,39620,Manual,Diesel,15795
Hyundai,I30,2014.0,1.4,34500,Manual,Petrol,6995
Volkswagen, T-Cross,2019.0,1.2,7546,Manual,Diesel,19490
Volkswagen, Polo,2018.0,1.0,3384,Manual,Petrol,12599
Vauxhall, Corsa,2010.0,1.2,96000,Manual,Petrol,1995
Ford, Kuga,2019.0,1.5,3335,Manual,Petrol,20250
Ford, Fiesta,2014.0,1.2,38149,Manual,Petrol,6191
BMW,2 Series,2019.0,2.0,3422,Semi-Auto,Diesel,20450
Audi,A3,2016.0,1.4,19323,Manual,Petrol,12299
Vauxhall, Corsa,2017.0,1.4,12816,Automatic,Petrol,10500
Skoda, Fabia,2019.0,1.0,14190,Semi-Auto,Petrol,12990
Toyota, Aygo,2019.0,1.0,2850,Manual,Petrol,10390
Toyota, Aygo,2017.0,1.0,21414,Manual,Petrol,6299
Volkswagen, Golf,2017.0,1.0,29676,Semi-Auto,Petrol,12799
BMW,X1,2016.0,2.0,22177,Automatic,Diesel,15800
Mercedes, C Class,2015.0,2.1,59549,Automatic,Hybrid,17130
Ford, Fiesta,2018.0,1.0,5635,Manual,Petrol,13499
Toyota, Auris,2016.0,1.8,28609,Automatic,Hybrid,12500
Vauxhall, Mokka X,2018.0,1.4,31113,Manual,Petrol,12000
Volkswagen, Tiguan,2019.0,2.0,12581,Semi-Auto,Petrol,28799
Vauxhall, Mokka,2014.0,1.7,38000,Manual,Diesel,8000
Toyota, Aygo,2013.0,1.0,25454,Manual,Petrol,4325
Vauxhall, Corsa,2019.0,1.4,1854,Manual,Petrol,10490
BMW,5 Series,2013.0,2.0,78500,Automatic,Diesel,10750
BMW,3 Series,2018.0,2.0,1600,Semi-Auto,Petrol,18980
Volkswagen, Golf,2014.0,2.0,99000,Manual,Diesel,7999
BMW,3 Series,2016.0,2.0,28384,Automatic,Diesel,16247
BMW,X5,2015.0,3.0,60000,Automatic,Diesel,24990
Vauxhall, Astra,2019.0,1.6,45,Manual,Diesel,16745
Mercedes, E Class,2017.0,3.0,15756,Semi-Auto,Diesel,22881
Toyota, Aygo,2014.0,1.0,36493,Manual,Petrol,4798
Mercedes, C Class,2016.0,2.1,38305,Semi-Auto,Diesel,18995
Vauxhall, Astra,2018.0,1.0,14184,Manual,Petrol,10099
Ford, Focus,2017.0,1.0,29461,Manual,Petrol,10500
Vauxhall, Astra,2017.0,1.6,34621,Manual,Diesel,9341
Vauxhall, Astra,2018.0,1.4,14089,Manual,Petrol,10160
Hyundai, Tucson,2018.0,1.6,11009,Manual,Petrol,16850
Volkswagen, Golf,2015.0,2.0,26838,Manual,Diesel,15792
BMW,3 Series,2016.0,2.0,42328,Semi-Auto,Diesel,15491
Mercedes, C Class,2018.0,2.1,41650,Semi-Auto,Diesel,15999
BMW,3 Series,2014.0,2.0,67911,Manual,Diesel,9499
Mercedes, C Class,2014.0,2.1,39442,Semi-Auto,Diesel,14498
Ford, EcoSport,2014.0,1.0,23000,Manual,Petrol,7500
Ford, Fiesta,2016.0,1.0,14063,Manual,Petrol,9999
Vauxhall, Astra,2017.0,1.6,50007,Manual,Diesel,9798
Mercedes, C Class,2017.0,2.1,27493,Semi-Auto,Hybrid,18998
Volkswagen, Polo,2017.0,1.0,14000,Manual,Petrol,9952
Skoda, Citigo,2018.0,1.0,17028,Automatic,Petrol,8491
Ford, Fiesta,2017.0,1.2,24293,Manual,Petrol,7860
Volkswagen, Golf,2015.0,2.0,52000,Manual,Diesel,14741
Ford, Focus,2018.0,2.0,20147,Manual,Petrol,18991
Mercedes, C Class,2017.0,2.0,24698,Semi-Auto,Petrol,23111
Toyota, Aygo,2018.0,1.0,14012,Automatic,Other,9950
Ford, S-MAX,2017.0,2.0,36791,Manual,Diesel,16899
Ford, Fiesta,2018.0,1.0,13000,Manual,Petrol,13799
Ford, Fiesta,2017.0,1.0,8084,Manual,Petrol,10500
BMW,i3,2016.0,0.0,19995,Automatic,Hybrid,19850
Ford, Fiesta,2014.0,1.2,16463,Manual,Petrol,7020
Volkswagen, Passat,2018.0,2.0,17677,Semi-Auto,Diesel,19999
Ford, Focus,2019.0,2.0,7000,Automatic,Diesel,20795
Mercedes, CL Class,2016.0,2.1,30185,Automatic,Diesel,15999
Ford, Fiesta,2015.0,1.0,27095,Manual,Petrol,8700
Skoda, Karoq,2019.0,2.0,1001,Manual,Diesel,24995
Mercedes, A Class,2017.0,1.6,8461,Semi-Auto,Petrol,18740
Vauxhall, Mokka X,2018.0,1.4,15869,Semi-Auto,Petrol,13799
Vauxhall, Corsa,2017.0,1.4,16880,Manual,Petrol,9700
Vauxhall, Corsa,2018.0,1.4,10477,Automatic,Petrol,9273
Audi,Q7,2014.0,3.0,37252,Semi-Auto,Diesel,24500
Skoda, Karoq,2019.0,1.0,14,Manual,Petrol,18531
BMW,X5,2015.0,3.0,36439,Automatic,Diesel,28950
Ford, Kuga,2018.0,2.0,18911,Manual,Diesel,19980
Audi,Q5,2020.0,3.0,2396,Semi-Auto,Diesel,58990
Audi,Q2,2019.0,1.5,5209,Automatic,Petrol,22276
Audi,A3,2018.0,1.5,10697,Manual,Petrol,19999
Volkswagen, Polo,2019.0,1.0,10352,Manual,Petrol,12850
Hyundai,I10,2018.0,1.2,11350,Manual,Petrol,8450
Vauxhall, Mokka X,2018.0,1.4,17901,Manual,Petrol,10650
Ford, Focus,2017.0,1.0,11469,Manual,Petrol,10698
Ford, C-MAX,2017.0,1.0,12753,Manual,Petrol,11250
Ford, Focus,2014.0,1.6,47911,Manual,Diesel,8000
Hyundai, Tucson,2018.0,1.6,20566,Manual,Petrol,19980
Ford, Kuga,2017.0,2.0,30842,Manual,Diesel,17990
Volkswagen, Tiguan,2020.0,2.0,611,Semi-Auto,Diesel,28490
Vauxhall, Corsa,2016.0,1.4,45000,Manual,Petrol,6799
Vauxhall, Astra,2017.0,1.4,29500,Semi-Auto,Petrol,10495
BMW,X1,2017.0,2.0,16578,Semi-Auto,Diesel,22491
Vauxhall, Crossland X,2019.0,1.2,11756,Manual,Petrol,10999
Hyundai, Tucson,2016.0,1.7,80000,Manual,Diesel,9990
Ford, Galaxy,2019.0,2.0,16448,Manual,Diesel,24999
Volkswagen, Touareg,2019.0,3.0,6500,Automatic,Diesel,42499
BMW,5 Series,2019.0,2.0,3067,Automatic,Hybrid,30570
Vauxhall, Zafira,2016.0,1.4,8074,Automatic,Petrol,12798
Mercedes, GLE Class,2020.0,2.9,1000,Semi-Auto,Diesel,58789
Audi,A3,2019.0,1.5,12927,Semi-Auto,Petrol,23490
Vauxhall, Adam,2017.0,1.2,2650,Manual,Petrol,9930
Volkswagen, Jetta,2015.0,2.0,28120,Manual,Diesel,9690
Hyundai, Kona,2019.0,1.6,11,Semi-Auto,Petrol,22000
Audi,Q3,2015.0,2.0,48898,Automatic,Diesel,15450
Audi,Q3,2019.0,2.0,8300,Semi-Auto,Diesel,25995
Ford, Kuga,2015.0,2.0,63000,Manual,Diesel,12150
Mercedes, C Class,2019.0,1.5,50,Automatic,Petrol,29998
Volkswagen, T-Roc,2020.0,1.5,5000,Manual,Petrol,21999
Skoda, Citigo,2019.0,1.0,4174,Manual,Petrol,8295
BMW,X7,2020.0,3.0,1000,Semi-Auto,Petrol,79566
Volkswagen, T-Cross,2020.0,1.6,1500,Manual,Diesel,18790
Ford, Fiesta,2019.0,1.0,6335,Automatic,Petrol,14199
Vauxhall, Adam,2015.0,1.2,33564,Manual,Petrol,6498
Mercedes, C Class,2019.0,1.5,6096,Semi-Auto,Petrol,29480
Ford, Edge,2017.0,2.0,15600,Semi-Auto,Diesel,21999
BMW,X3,2016.0,3.0,73850,Automatic,Diesel,15795
Audi,Q2,2017.0,1.0,20852,Manual,Petrol,16690
Vauxhall, Corsa,2019.0,1.4,8233,Manual,Petrol,8330
Ford, Fiesta,2014.0,1.0,41217,Manual,Petrol,7679
Mercedes, A Class,2019.0,1.3,12763,Automatic,Petrol,20150
Vauxhall, Corsa,2016.0,1.4,15945,Automatic,Petrol,9250
Toyota, Aygo,2018.0,1.0,12880,Manual,Petrol,7995
Skoda, Octavia,2018.0,1.6,22018,Manual,Diesel,13750
Vauxhall, Insignia,2018.0,1.5,48400,Manual,Petrol,12999
Mercedes, A Class,2019.0,1.5,1413,Semi-Auto,Diesel,25899
Ford, Kuga,2017.0,2.0,30133,Manual,Diesel,15800
Volkswagen, Tiguan,2019.0,2.0,2191,Automatic,Diesel,33450
Skoda, Fabia,2018.0,1.0,12453,Manual,Petrol,9995
Mercedes, B Class,2012.0,1.8,43000,Automatic,Diesel,9995
Ford, Focus,2018.0,1.5,21680,Manual,Diesel,12299
Skoda, Fabia,2019.0,1.0,10232,Manual,Petrol,10495
BMW,1 Series,2016.0,1.5,25863,Manual,Petrol,14490
Ford, Focus,2019.0,2.0,6644,Automatic,Diesel,20390
Audi,Q2,2017.0,1.4,4653,Manual,Petrol,20490
Volkswagen, Polo,2016.0,1.4,32216,Manual,Diesel,8389
Audi,Q5,2015.0,3.0,42000,Automatic,Diesel,25990
Audi,Q5,2019.0,2.0,11296,Semi-Auto,Diesel,31950
Ford, Fiesta,2017.0,1.5,21041,Manual,Diesel,10698
Ford, Kuga,2014.0,2.0,43061,Semi-Auto,Diesel,9998
Skoda, Superb,2017.0,1.4,69052,Automatic,Petrol,12990
BMW,5 Series,2014.0,2.0,46356,Automatic,Diesel,12400
Ford, Fiesta,2015.0,1.5,38185,Manual,Diesel,7395
Vauxhall, Corsa,2019.0,1.4,13057,Manual,Petrol,10895
Vauxhall, Crossland X,2019.0,1.5,16380,Manual,Diesel,11121
Mercedes, C Class,2019.0,2.0,1604,Semi-Auto,Petrol,33699
Hyundai, Tucson,2018.0,1.7,32482,Semi-Auto,Diesel,16990
Volkswagen, Polo,2016.0,1.2,26000,Manual,Petrol,8788
Vauxhall, Corsa,2019.0,1.4,5864,Manual,Petrol,10650
Audi,Q8,2020.0,3.0,1500,Semi-Auto,Diesel,61795
Hyundai,I40,2015.0,1.7,23043,Automatic,Diesel,10995
Vauxhall, Astra,2020.0,1.2,6539,Manual,Petrol,15890
Vauxhall, Corsa,2012.0,1.2,54164,Manual,Petrol,3995
Vauxhall, Adam,2014.0,1.2,27326,Manual,Petrol,5699
Toyota,RAV4,2016.0,2.5,15364,Automatic,Hybrid,23000
BMW,3 Series,2018.0,3.0,14951,Semi-Auto,Petrol,25480
Volkswagen, Polo,2018.0,1.0,29508,Manual,Petrol,10590
Audi,A4,2017.0,2.0,21180,Manual,Diesel,17992
Vauxhall, Meriva,2016.0,1.4,19045,Manual,Petrol,8495
BMW,5 Series,2017.0,2.0,34179,Automatic,Diesel,21582
Toyota, Auris,2016.0,1.8,18688,Automatic,Hybrid,13990
Vauxhall, Corsa,2016.0,1.4,24337,Manual,Petrol,7100
Vauxhall, Viva,2019.0,1.0,25,Manual,Petrol,8990
Ford, Kuga,2019.0,2.0,6308,Manual,Diesel,18695
Audi,A3,2016.0,1.0,18833,Automatic,Petrol,13995
Ford, B-MAX,2017.0,1.5,72135,Manual,Diesel,6200
Ford, Focus,2019.0,1.0,12624,Manual,Petrol,15791
Volkswagen, Golf,2015.0,1.4,62920,Semi-Auto,Petrol,9730
Volkswagen, Up,2016.0,1.0,12998,Manual,Petrol,6290
Ford, Fiesta,2017.0,1.0,45345,Manual,Petrol,8500
Ford, Fiesta,2016.0,1.0,12123,Manual,Petrol,8966
Ford, C-MAX,2015.0,1.6,41452,Manual,Petrol,7940
Audi,A4,2020.0,3.0,5000,Semi-Auto,Diesel,47990
Vauxhall, Combo Life,2018.0,1.5,13720,Manual,Diesel,15000
Skoda, Fabia,2017.0,1.2,17000,Manual,Petrol,9995
Ford, B-MAX,2013.0,1.6,42996,Manual,Diesel,5995
Vauxhall, Corsa,2016.0,1.4,32176,Manual,Petrol,8495
Audi,A1,2020.0,1.5,402,Semi-Auto,Petrol,22290
Ford, Kuga,2018.0,2.0,13868,Semi-Auto,Diesel,19894
Volkswagen, Polo,2019.0,1.0,10056,Manual,Petrol,11790
Volkswagen, Up,2016.0,1.0,24792,Manual,Petrol,7141
Vauxhall, Corsa,2019.0,1.4,2885,Manual,Petrol,9900
Ford, Fiesta,2016.0,1.0,27470,Manual,Petrol,9910
Volkswagen, Arteon,2019.0,2.0,2000,Automatic,Diesel,32391
BMW,X3,2017.0,2.0,36204,Automatic,Diesel,18250
Audi,Q3,2019.0,2.0,2473,Automatic,Petrol,29990
Hyundai,I10,2018.0,1.0,40050,Manual,Petrol,7500
Volkswagen, Polo,2018.0,1.0,17007,Manual,Petrol,11750
Mercedes, CL Class,2019.0,1.3,1953,Automatic,Petrol,30991
Ford, Fiesta,2019.0,1.0,10972,Manual,Petrol,14450
Volkswagen, Touareg,2016.0,3.0,31493,Automatic,Diesel,22800
Vauxhall, Insignia,2018.0,1.5,6398,Manual,Petrol,16000
BMW,3 Series,2020.0,3.0,5000,Semi-Auto,Diesel,51000
Mercedes, S Class,2019.0,3.0,1766,Semi-Auto,Diesel,63099
Volkswagen, Polo,2016.0,1.8,31250,Manual,Petrol,11998
Skoda, Octavia,2019.0,1.5,9268,Automatic,Petrol,17950
Audi,Q5,2019.0,2.0,11000,Semi-Auto,Petrol,35495
Audi,Q3,2015.0,2.0,29838,Semi-Auto,Petrol,21495
BMW,3 Series,2019.0,2.0,11658,Semi-Auto,Diesel,27998
Mercedes, C Class,2015.0,2.1,57843,Semi-Auto,Diesel,10090
Vauxhall, Adam,2017.0,1.2,5089,Manual,Petrol,8200
Toyota, Auris,2017.0,1.2,35000,Automatic,Petrol,10490
Mercedes, GLC Class,2020.0,3.0,3999,Semi-Auto,Petrol,47980
Hyundai,IX20,2017.0,1.4,15773,Manual,Petrol,9450
Mercedes, C Class,2019.0,1.6,5910,Semi-Auto,Petrol,25199
Volkswagen, Up,2019.0,1.0,7201,Manual,Petrol,10513
Vauxhall, Grandland X,2019.0,1.2,12412,Automatic,Petrol,17990
Volkswagen, T-Roc,2019.0,1.6,5572,Manual,Diesel,20979
Skoda, Yeti,2014.0,1.2,32078,Manual,Petrol,8199
Vauxhall, Corsa,2019.0,1.4,4380,Manual,Petrol,9995
Volkswagen, Up,2020.0,1.0,100,Manual,Petrol,10980
Hyundai,I10,2019.0,1.0,18101,Manual,Petrol,8298
Volkswagen, T-Roc,2018.0,1.5,26507,Manual,Petrol,19940
Vauxhall, Mokka X,2016.0,1.6,26024,Manual,Petrol,10000
Skoda, Octavia,2015.0,2.0,41501,Manual,Diesel,9990
Vauxhall, Astra,2017.0,1.6,36556,Manual,Diesel,10000
Mercedes, E Class,2019.0,2.0,1005,Automatic,Diesel,36299
Audi,A1,2014.0,1.4,28324,Manual,Petrol,10000
Volkswagen, Tiguan,2020.0,2.0,1013,Semi-Auto,Diesel,28900
Mercedes, C Class,2019.0,2.0,4831,Semi-Auto,Diesel,31299
Ford, Focus,2019.0,1.0,4265,Manual,Petrol,15860
BMW,5 Series,2017.0,3.0,41074,Automatic,Diesel,26262
Ford, Focus,2015.0,1.5,18653,Manual,Diesel,10270
BMW,2 Series,2019.0,2.0,6127,Automatic,Diesel,23450
Skoda, Kamiq,2019.0,1.5,4299,Automatic,Petrol,19690
Ford, Fiesta,2017.0,1.0,7657,Manual,Petrol,8700
BMW,M4,2015.0,3.0,37538,Manual,Petrol,29197
Vauxhall, Crossland X,2019.0,1.2,150,Manual,Petrol,16495
Mercedes, C Class,2020.0,2.0,2653,Automatic,Diesel,34790
Toyota, Prius,2017.0,1.8,11996,Automatic,Hybrid,19000
Mercedes, E Class,2017.0,2.0,26826,Automatic,Diesel,19500
Volkswagen, Tiguan,2015.0,2.0,59040,Semi-Auto,Diesel,13795
Hyundai,I40,2016.0,1.7,27000,Semi-Auto,Diesel,10695
Mercedes, GLA Class,2014.0,2.1,21086,Semi-Auto,Diesel,17000
Vauxhall, Mokka X,2019.0,1.4,9826,Manual,Petrol,14990
Vauxhall, Astra,2017.0,1.4,11319,Manual,Petrol,11190
Vauxhall, Corsa,2018.0,1.4,62451,Manual,Petrol,5991
Mercedes, C Class,2019.0,1.5,12437,Semi-Auto,Petrol,24899
Audi,Q3,2018.0,1.4,11500,Manual,Petrol,21446
Mercedes, E Class,2015.0,3.0,45607,Automatic,Diesel,19248
BMW,3 Series,2016.0,2.0,46735,Automatic,Diesel,13787
Toyota, Yaris,2017.0,1.3,22627,Manual,Petrol,9295
Ford, Focus,2015.0,1.5,66804,Manual,Diesel,7299
Toyota, Hilux,2017.0,2.4,46498,Manual,Diesel,18698
Vauxhall, Corsa,2017.0,1.4,12701,Manual,Petrol,6999
Mercedes, CL Class,2018.0,1.6,8016,Semi-Auto,Petrol,21495
Audi,A4,2012.0,2.0,70950,Manual,Diesel,9995
Volkswagen, Tiguan,2018.0,1.4,14303,Manual,Petrol,19890
Audi,A3,2019.0,1.6,5793,Automatic,Diesel,21450
Vauxhall, Viva,2019.0,1.0,5111,Manual,Petrol,6791
Ford, EcoSport,2019.0,1.0,3947,Manual,Petrol,16400
Volkswagen, Golf,2014.0,2.0,33114,Manual,Diesel,11200
Mercedes, C Class,2019.0,1.5,4680,Semi-Auto,Petrol,26789
Mercedes, E Class,2017.0,2.0,29146,Semi-Auto,Diesel,21149
Ford, Kuga,2019.0,1.5,9397,Manual,Diesel,17400
Mercedes, C Class,2014.0,2.1,73598,Automatic,Diesel,14399
Ford, Kuga,2018.0,1.5,4205,Manual,Petrol,19900
Vauxhall, Zafira,2016.0,1.4,20000,Manual,Petrol,12995
Toyota, Corolla,2019.0,1.2,2579,Manual,Petrol,18995
Vauxhall, Mokka X,2019.0,1.4,10553,Manual,Petrol,14000
Ford, Focus,2018.0,1.0,7255,Manual,Petrol,14497
Mercedes, E Class,2019.0,2.0,11082,Semi-Auto,Diesel,25780
Ford, Kuga,2016.0,1.5,4618,Automatic,Petrol,17790
Toyota, Aygo,2019.0,1.0,4627,Manual,Petrol,9800
Ford, Kuga,2018.0,2.0,12000,Manual,Diesel,22500
Ford, Fiesta,2018.0,1.0,16787,Manual,Petrol,11250
Mercedes, C Class,2016.0,2.0,37956,Semi-Auto,Hybrid,19000
Volkswagen, Sharan,2019.0,2.0,4987,Semi-Auto,Diesel,23891
Ford, Focus,2014.0,1.6,30558,Semi-Auto,Petrol,8000
Skoda, Citigo,2018.0,1.0,9600,Manual,Petrol,7495
Audi,Q5,2017.0,3.0,30000,Semi-Auto,Diesel,33950
Volkswagen, Polo,2016.0,1.0,26861,Manual,Petrol,8150
Ford, Kuga,2017.0,1.5,19693,Manual,Diesel,14500
Volkswagen, Tiguan,2019.0,2.0,5650,Automatic,Petrol,28874
Mercedes, C Class,2019.0,2.0,7133,Semi-Auto,Diesel,28349
Skoda, Superb,2016.0,2.0,38962,Manual,Diesel,14498
BMW,X3,2019.0,3.0,1604,Semi-Auto,Petrol,54595
Volkswagen, Scirocco,2018.0,2.0,15094,Semi-Auto,Petrol,22762
Volkswagen, Polo,2015.0,1.0,24252,Manual,Petrol,7748
Mercedes, GLA Class,2020.0,2.0,5000,Automatic,Diesel,37490
Volkswagen, Golf,2018.0,1.0,33395,Automatic,Petrol,14299
BMW,2 Series,2017.0,1.5,31265,Manual,Petrol,15100
BMW,X5,2019.0,3.0,8548,Automatic,Diesel,47980
Skoda, Superb,2018.0,2.0,15000,Semi-Auto,Petrol,12490
Toyota, C-HR,2017.0,1.8,17805,Automatic,Petrol,19950
Mercedes, C Class,2016.0,2.1,26630,Semi-Auto,Diesel,22491
BMW,5 Series,2015.0,2.0,43013,Semi-Auto,Diesel,15499
Mercedes, C Class,2015.0,2.1,37200,Automatic,Diesel,15495
Vauxhall, Mokka X,2018.0,1.4,17000,Manual,Petrol,11990
Mercedes, GLC Class,2019.0,2.1,15224,Semi-Auto,Diesel,30480
Mercedes, A Class,2020.0,1.3,1499,Semi-Auto,Petrol,27990
Mercedes, C Class,2019.0,1.6,11890,Automatic,Diesel,27696
Volkswagen, Golf,2014.0,1.4,34178,Manual,Petrol,9245
BMW,1 Series,2018.0,2.0,4506,Semi-Auto,Petrol,19381
Hyundai,I10,2018.0,1.0,29042,Manual,Petrol,6925
Ford, B-MAX,2014.0,1.6,38058,Manual,Diesel,7199
Volkswagen, Passat,2019.0,2.0,7473,Automatic,Diesel,31980
Vauxhall, Astra,2020.0,1.2,10,Manual,Petrol,15995
Vauxhall, Astra,2017.0,1.4,20000,Semi-Auto,Petrol,11450
Volkswagen, Golf,2017.0,1.4,2223,Semi-Auto,Petrol,18872
Skoda, Rapid,2017.0,1.4,26858,Manual,Diesel,8995
Mercedes, A Class,2020.0,1.3,347,Manual,Petrol,25980
Toyota, Prius,2017.0,1.8,47348,Automatic,Hybrid,18765
Vauxhall, Adam,2015.0,1.4,23594,Manual,Petrol,7799
