Brand,Model,Year,EngineSize,Mileage,Transmission,FuelType,Price
Volkswagen, Shuttle,2019.0,2.0,12699,Semi-Auto,Diesel,26490
Toyota, Aygo,2018.0,1.0,5691,Semi-Auto,Petrol,9799
BMW,X4,2019.0,3.0,6747,Semi-Auto,Petrol,41980
Vauxhall, Crossland X,2019.0,1.2,1119,Manual,Petrol,13606
BMW,3 Series,2015.0,3.0,55109,Semi-Auto,Diesel,17450
Volkswagen, Golf,2016.0,1.6,28674,Manual,Diesel,12000
Vauxhall, Corsa,2016.0,1.2,34180,Manual,Petrol,5980
Vauxhall, Corsa,2019.0,1.4,10632,Manual,Petrol,8699
Vauxhall, Viva,2019.0,1.0,1589,Manual,Petrol,8499
Vauxhall, Insignia,2015.0,2.0,65201,Manual,Diesel,6999
Hyundai,I10,2018.0,1.0,8878,Manual,Petrol,8095
Ford, Puma,2020.0,1.0,910,Manual,Petrol,20991
Volkswagen, Golf,2016.0,1.4,10775,Manual,Petrol,15498
Vauxhall, Corsa,2017.0,1.4,21799,Manual,Petrol,8000
Ford, Fiesta,2017.0,1.0,16364,Manual,Petrol,11298
Audi,Q2,2019.0,1.5,6000,Automatic,Petrol,25490
Vauxhall, Corsa,2019.0,1.4,10,Manual,Petrol,10299
Audi,Q3,2019.0,2.0,5034,Semi-Auto,Petrol,29500
Mercedes, A Class,2019.0,1.3,6917,Manual,Petrol,23899
Vauxhall, Mokka X,2017.0,1.4,2467,Manual,Petrol,11200
Volkswagen, Touareg,2019.0,3.0,7031,Automatic,Diesel,38790
Toyota, Yaris,2019.0,1.5,8204,Manual,Petrol,11875
Mercedes, C Class,2017.0,2.0,25000,Automatic,Hybrid,21000
Volkswagen, Polo,2015.0,1.0,40300,Manual,Petrol,8500
Vauxhall, Astra,2016.0,1.6,30266,Manual,Diesel,9040
Mercedes, C Class,2015.0,2.1,56118,Automatic,Diesel,15400
Ford, Fiesta,2018.0,1.0,4507,Manual,Petrol,12500
Vauxhall, Insignia,2018.0,2.0,13040,Manual,Diesel,15890
Audi,Q5,2017.0,2.0,46048,Automatic,Diesel,23950
Hyundai, Tucson,2017.0,1.7,33164,Semi-Auto,Diesel,13495
Ford, Focus,2016.0,1.5,44317,Manual,Diesel,9000
Volkswagen, Golf,2016.0,2.0,59710,Manual,Diesel,13998
Volkswagen, Golf,2019.0,1.5,6000,Manual,Petrol,17490
BMW,X1,2013.0,2.0,48058,Semi-Auto,Diesel,10999
Volkswagen, Golf,2019.0,2.0,4384,Automatic,Diesel,21990
Audi,A5,2019.0,2.0,8000,Automatic,Petrol,29850
Audi,A3,2016.0,2.0,26860,Semi-Auto,Petrol,20560
Skoda, Citigo,2018.0,1.0,17028,Automatic,Petrol,8491
Skoda, Fabia,2018.0,1.0,24201,Automatic,Petrol,12500
Ford, Focus,2015.0,1.0,40000,Manual,Petrol,7981
Ford, Focus,2016.0,1.5,28740,Manual,Diesel,9495
Ford, Focus,2019.0,1.0,12029,Automatic,Petrol,16298
BMW,1 Series,2018.0,1.5,20758,Manual,Petrol,12700
Volkswagen, Shuttle,2020.0,2.0,1578,Manual,Diesel,28999
Hyundai,I20,2018.0,1.2,10348,Manual,Petrol,10491
Volkswagen, Up,2013.0,1.0,51647,Manual,Petrol,3999
Volkswagen, Golf,2020.0,1.5,229,Semi-Auto,Petrol,21990
Toyota, Prius,2016.0,1.8,24715,Automatic,Hybrid,18495
Ford, Fiesta,2018.0,1.0,10995,Manual,Petrol,10500
Hyundai,I10,2019.0,1.0,16330,Manual,Petrol,7990
Ford, EcoSport,2018.0,1.0,13399,Manual,Petrol,14090
Volkswagen, Golf,2015.0,1.4,33801,Manual,Petrol,10498
BMW,X4,2020.0,3.0,857,Semi-Auto,Diesel,43000
Volkswagen, Touareg,2017.0,3.0,41515,Semi-Auto,Diesel,23950
Ford, Kuga,2013.0,2.0,44808,Manual,Diesel,9650
Mercedes, A Class,2019.0,1.3,1000,Manual,Petrol,20859
Volkswagen, Golf,2017.0,1.4,51530,Semi-Auto,Petrol,12462
Ford, Focus,2018.0,1.0,15476,Manual,Petrol,13800
Ford, EcoSport,2015.0,1.5,33161,Automatic,Petrol,9000
Mercedes, GLA Class,2016.0,2.1,30171,Semi-Auto,Diesel,17990
Vauxhall, Mokka,2014.0,1.6,45000,Manual,Petrol,7390
Skoda, Fabia,2017.0,1.0,39203,Manual,Petrol,7299
Audi,Q5,2018.0,2.0,16897,Semi-Auto,Diesel,28884
Ford, Focus,2017.0,1.5,60680,Manual,Diesel,8995
Mercedes, A Class,2019.0,1.5,3854,Semi-Auto,Diesel,21099
Skoda, Citigo,2016.0,1.0,20957,Manual,Petrol,6495
Vauxhall, Insignia,2015.0,2.0,86219,Manual,Diesel,5499
Vauxhall, Astra,2018.0,1.0,14719,Manual,Petrol,11495
Volkswagen, Sharan,2019.0,2.0,5000,Semi-Auto,Diesel,27000
Skoda, Fabia,2019.0,1.0,1500,Manual,Petrol,12795
Ford, Fiesta,2017.0,1.0,12388,Manual,Petrol,9100
Vauxhall, Mokka X,2018.0,1.4,21600,Manual,Petrol,11500
Mercedes, C Class,2013.0,1.6,74000,Manual,Petrol,8990
Volkswagen, Jetta,2017.0,2.0,11500,Automatic,Diesel,11999
Audi,A1,2017.0,1.0,8773,Manual,Petrol,12360
Ford, Ka+,2018.0,1.2,5846,Manual,Petrol,10000
Mercedes, E Class,2019.0,3.0,4800,Semi-Auto,Diesel,37199
Ford, Focus,2019.0,2.0,4062,Manual,Diesel,20100
Mercedes, GLA Class,2018.0,2.1,18281,Semi-Auto,Diesel,23980
Vauxhall, Corsa,2014.0,1.4,55767,Manual,Petrol,5090
Ford, Kuga,2016.0,2.0,63741,Manual,Diesel,12091
Ford, EcoSport,2015.0,1.5,47330,Manual,Diesel,7698
BMW,M2,2016.0,3.0,14712,Semi-Auto,Petrol,31000
Hyundai, Tucson,2020.0,1.6,1000,Manual,Petrol,22995
Mercedes, V Class,2016.0,2.1,42000,Automatic,Diesel,31995
Volkswagen, Polo,2017.0,1.2,27091,Manual,Petrol,10350
Toyota,RAV4,2016.0,2.5,11544,Automatic,Hybrid,19490
Ford, Focus,2018.0,1.5,13340,Automatic,Petrol,17900
Ford, Focus,2017.0,1.5,19127,Manual,Diesel,12395
Ford, Focus,2015.0,2.0,38286,Automatic,Diesel,10299
Ford, Focus,2018.0,1.5,12154,Automatic,Petrol,18000
Mercedes, C Class,2015.0,2.1,42000,Automatic,Diesel,13990
Ford, Ka+,2018.0,1.2,6275,Manual,Petrol,9495
Hyundai, Ioniq,2019.0,1.6,4868,Automatic,Hybrid,22680
Mercedes, S Class,2017.0,3.0,26699,Semi-Auto,Diesel,30580
Volkswagen, Up,2016.0,1.0,12321,Manual,Petrol,6990
Mercedes, C Class,2019.0,2.0,2758,Semi-Auto,Petrol,29299
Mercedes, C Class,2015.0,2.1,46959,Automatic,Hybrid,15800
Ford, Fiesta,2016.0,1.0,30654,Manual,Petrol,7998
Toyota, Yaris,2018.0,1.5,9683,Manual,Petrol,12590
Volkswagen, Golf SV,2016.0,1.4,42000,Semi-Auto,Petrol,12790
Ford, Fiesta,2019.0,1.0,151,Manual,Petrol,13580
Ford, Fiesta,2018.0,1.0,7675,Manual,Petrol,16495
Mercedes, C Class,2017.0,2.1,17263,Semi-Auto,Diesel,23791
Mercedes, A Class,2017.0,2.1,14823,Semi-Auto,Diesel,18162
Mercedes, M Class,2015.0,2.1,30657,Semi-Auto,Diesel,23995
Ford, Galaxy,2019.0,2.0,9193,Manual,Diesel,21000
Mercedes, A Class,2017.0,1.6,20571,Automatic,Petrol,18500
Ford, KA,2015.0,1.2,26333,Manual,Petrol,5995
Volkswagen, Golf SV,2019.0,1.6,1966,Manual,Diesel,16195
BMW,4 Series,2016.0,2.0,54055,Automatic,Diesel,15399
Volkswagen, Tiguan,2018.0,1.4,12042,Manual,Petrol,21990
Volkswagen, Polo,2016.0,1.0,24000,Manual,Petrol,8600
Skoda, Octavia,2019.0,2.0,7347,Automatic,Diesel,17490
Volkswagen, Polo,2017.0,1.2,25724,Manual,Petrol,10495
Mercedes, B Class,2019.0,2.0,1700,Semi-Auto,Diesel,24499
Vauxhall, Astra,2014.0,1.6,36000,Automatic,Petrol,6925
Audi,Q3,2016.0,1.4,21421,Manual,Petrol,17990
Toyota, Hilux,2016.0,3.0,55232,Manual,Diesel,14485
Vauxhall, Insignia,2011.0,2.0,94400,Manual,Diesel,3250
Vauxhall, Corsa,2019.0,1.4,8516,Manual,Petrol,9995
Vauxhall, Insignia,2018.0,1.5,19283,Manual,Petrol,14800
Volkswagen, Sharan,2019.0,1.4,7552,Semi-Auto,Petrol,24795
BMW,1 Series,2017.0,1.5,12194,Manual,Petrol,16475
Audi,Q7,2020.0,4.0,3000,Semi-Auto,Diesel,72995
Mercedes, C Class,2015.0,2.1,20720,Automatic,Diesel,17250
BMW,1 Series,2016.0,3.0,42792,Semi-Auto,Petrol,19000
Hyundai,I10,2017.0,1.0,7856,Manual,Petrol,7250
Mercedes, GLA Class,2015.0,2.1,35585,Semi-Auto,Diesel,18980
Volkswagen, Arteon,2017.0,2.0,20545,Semi-Auto,Petrol,19795
BMW,X4,2019.0,2.0,10792,Semi-Auto,Diesel,33898
Ford, Fiesta,2018.0,1.0,10311,Manual,Petrol,11995
Volkswagen, Up,2017.0,1.0,22539,Manual,Petrol,7990
Ford, Focus,2017.0,1.0,26973,Manual,Petrol,11999
Volkswagen, Tiguan,2017.0,2.0,35542,Manual,Diesel,16921
Mercedes, C Class,2019.0,1.5,2008,Semi-Auto,Petrol,32399
Mercedes, A Class,2019.0,1.5,4765,Automatic,Diesel,24989
Vauxhall, Grandland X,2018.0,1.2,10112,Manual,Petrol,15000
Skoda, Octavia,2020.0,1.5,621,Manual,Petrol,18495
Ford, Focus,2017.0,1.5,22625,Manual,Diesel,11199
BMW,2 Series,2016.0,2.0,42281,Manual,Diesel,11850
Hyundai,I30,2019.0,2.0,150,Manual,Petrol,23995
Toyota, Aygo,2019.0,1.0,3,Manual,Petrol,10995
Vauxhall, Adam,2017.0,1.2,15830,Manual,Petrol,7820
BMW,3 Series,2016.0,3.0,30100,Semi-Auto,Diesel,17991
Toyota, Aygo,2019.0,1.0,7922,Semi-Auto,Petrol,12492
Vauxhall, Viva,2019.0,1.0,10,Manual,Petrol,7995
Ford, Galaxy,2017.0,2.0,8204,Manual,Diesel,19223
Mercedes, A Class,2018.0,1.5,22773,Automatic,Diesel,16000
Vauxhall, Mokka X,2019.0,1.6,3817,Manual,Diesel,22000
Vauxhall, Mokka,2014.0,1.7,57847,Manual,Diesel,7579
Ford, Fiesta,2018.0,1.1,5220,Manual,Petrol,10250
Ford, Ka+,2018.0,1.2,12553,Manual,Petrol,8799
BMW,5 Series,2010.0,2.0,116882,Automatic,Diesel,5970
Vauxhall, Corsa,2017.0,1.4,23772,Manual,Petrol,7071
Volkswagen, Polo,2017.0,1.2,8943,Semi-Auto,Petrol,12000
Vauxhall, Astra,2018.0,1.6,18191,Manual,Diesel,14195
BMW,3 Series,2017.0,2.0,45616,Manual,Diesel,11900
Toyota, Auris,2017.0,1.8,11782,Automatic,Hybrid,16688
Mercedes, E Class,2019.0,3.0,4366,Semi-Auto,Diesel,37999
BMW,1 Series,2012.0,2.0,75900,Manual,Diesel,6795
BMW,4 Series,2019.0,2.0,7041,Semi-Auto,Diesel,23490
Hyundai,I30,2017.0,1.6,37710,Manual,Diesel,9499
Ford, Fiesta,2018.0,1.1,6500,Manual,Petrol,9995
Ford, Fiesta,2016.0,1.2,18270,Manual,Petrol,8250
Toyota, Yaris,2018.0,1.5,17163,Manual,Petrol,10990
Vauxhall, Mokka X,2018.0,1.4,33515,Manual,Petrol,11604
Audi,A5,2019.0,2.0,2888,Semi-Auto,Petrol,27950
Toyota, C-HR,2018.0,1.8,18147,Automatic,Hybrid,17998
Toyota, Yaris,2018.0,1.5,13146,Automatic,Hybrid,14440
Audi,Q3,2017.0,2.0,36667,Manual,Diesel,18000
Ford, Fiesta,2015.0,0.0,44000,Manual,Petrol,6999
Ford, Kuga,2019.0,1.5,11251,Manual,Petrol,19298
Ford, Focus,2018.0,1.0,22358,Manual,Petrol,14140
BMW,3 Series,2018.0,3.0,33188,Semi-Auto,Diesel,22895
Hyundai, Ioniq,2018.0,1.6,31852,Automatic,Hybrid,16995
Vauxhall, Corsa,2013.0,1.4,36495,Manual,Petrol,5995
Volkswagen, Touareg,2016.0,3.0,46742,Automatic,Diesel,21990
Toyota, Auris,2013.0,1.6,30000,Automatic,Petrol,7750
Ford, Fiesta,2019.0,1.0,7547,Semi-Auto,Petrol,14250
BMW,1 Series,2020.0,2.0,1129,Semi-Auto,Diesel,28990
Vauxhall, Grandland X,2019.0,2.0,13321,Automatic,Diesel,21495
BMW,X3,2016.0,2.0,25574,Semi-Auto,Diesel,20998
Volkswagen, Polo,2017.0,1.2,29700,Manual,Petrol,9899
Skoda, Scala,2019.0,1.6,100,Manual,Diesel,16295
Mercedes, A Class,2019.0,1.5,16060,Automatic,Diesel,18760
Mercedes, C Class,2019.0,2.0,10042,Semi-Auto,Diesel,28315
Skoda, Karoq,2019.0,2.0,4992,Automatic,Petrol,27500
Mercedes, GLE Class,2019.0,3.0,9015,Semi-Auto,Petrol,53999
Volkswagen, Golf,2016.0,2.0,46124,Semi-Auto,Diesel,15498
Vauxhall, Corsa,2017.0,1.4,23341,Manual,Petrol,7721
Volkswagen, Polo,2016.0,1.4,26278,Semi-Auto,Petrol,12695
Volkswagen, Passat,2015.0,1.6,27936,Manual,Diesel,12995
Ford, Fiesta,2018.0,1.0,12670,Manual,Petrol,11560
Audi,Q7,2019.0,3.0,4236,Semi-Auto,Diesel,50414
Vauxhall, Corsa,2015.0,1.0,35816,Manual,Petrol,7000
Mercedes, C Class,2016.0,2.1,35459,Semi-Auto,Diesel,16499
Toyota,RAV4,2017.0,2.0,59205,Manual,Diesel,15995
Toyota, Yaris,2017.0,1.5,24260,Manual,Petrol,9698
Hyundai,IX20,2016.0,1.4,28355,Manual,Petrol,8298
Ford, Kuga,2018.0,1.5,4368,Manual,Petrol,20250
Ford, EcoSport,2017.0,1.0,11436,Manual,Petrol,10290
Ford, Focus,2019.0,1.5,1590,Automatic,Diesel,20400
Vauxhall, Corsa,2017.0,1.4,16600,Manual,Petrol,8490
Mercedes, CL Class,2016.0,2.1,33000,Manual,Diesel,15990
Volkswagen, Polo,2016.0,1.2,28081,Manual,Petrol,9249
Toyota,RAV4,2015.0,2.2,59454,Automatic,Diesel,14490
Volkswagen, Polo,2017.0,1.2,23432,Manual,Petrol,10495
BMW,X4,2020.0,2.0,101,Semi-Auto,Diesel,41904
BMW,3 Series,2013.0,2.0,21940,Semi-Auto,Diesel,15000
Hyundai,IX20,2018.0,1.4,11038,Manual,Petrol,10195
Ford, Kuga,2016.0,2.0,48792,Automatic,Diesel,11899
Ford, Kuga,2015.0,2.0,67947,Manual,Diesel,9499
Skoda, Octavia,2019.0,1.6,11548,Semi-Auto,Diesel,14750
Audi,A1,2018.0,1.4,4712,Semi-Auto,Petrol,17490
Volkswagen, Golf,2017.0,1.6,28179,Manual,Diesel,14075
Ford, Focus,2019.0,1.0,7987,Manual,Petrol,17140
Audi,A4,2019.0,2.0,5268,Automatic,Petrol,24950
Ford, Focus,2019.0,1.0,9695,Manual,Petrol,15295
BMW,X1,2017.0,2.0,18800,Semi-Auto,Diesel,19721
Volkswagen, Golf,2016.0,1.4,22767,Manual,Petrol,12300
Mercedes, C Class,2019.0,2.0,7508,Automatic,Diesel,25799
Volkswagen, Golf,2018.0,1.5,11534,Manual,Petrol,15200
BMW,1 Series,2016.0,1.5,39000,Manual,Diesel,11990
Volkswagen, Scirocco,2016.0,2.0,25564,Automatic,Diesel,13661
Vauxhall, Crossland X,2019.0,1.2,13829,Manual,Petrol,12998
Ford, Mondeo,2002.0,1.8,136784,Manual,Petrol,895
Ford, Fiesta,2017.0,1.0,13196,Manual,Petrol,8500
Ford, EcoSport,2017.0,1.5,43081,Manual,Petrol,8700
Vauxhall, Astra,2016.0,1.4,77503,Manual,Petrol,6395
Skoda, Kodiaq,2020.0,2.0,2250,Automatic,Diesel,33990
Ford, Focus,2014.0,1.0,36996,Manual,Petrol,6950
Mercedes, A Class,2016.0,1.5,18000,Manual,Diesel,12490
Mercedes, GLC Class,2015.0,2.1,48445,Automatic,Diesel,21000
Vauxhall, Corsa,2019.0,1.4,7842,Manual,Petrol,10998
Volkswagen, Polo,2017.0,1.2,53888,Manual,Petrol,8999
Volkswagen, Polo,2017.0,1.0,11520,Manual,Petrol,10672
Mercedes, E Class,2017.0,2.0,44316,Semi-Auto,Diesel,18480
Audi,Q3,2019.0,2.0,5000,Semi-Auto,Petrol,36990
Mercedes, GLC Class,2019.0,2.1,3500,Automatic,Diesel,32950
Volkswagen, Golf,2017.0,1.6,35378,Manual,Diesel,11490
Audi,A1,2015.0,1.4,45000,Manual,Petrol,10950
Vauxhall, Corsa,2014.0,1.3,53479,Manual,Diesel,4785
Vauxhall, Mokka X,2019.0,1.4,1901,Manual,Petrol,15995
BMW,1 Series,2018.0,3.0,16475,Automatic,Petrol,21999
BMW,X3,2019.0,2.0,3986,Semi-Auto,Petrol,35995
BMW,1 Series,2016.0,1.5,37500,Manual,Diesel,10985
BMW,3 Series,2013.0,2.0,78090,Manual,Diesel,10500
Toyota, Prius,2015.0,1.8,42929,Automatic,Other,12000
Vauxhall, Insignia,2015.0,2.0,63600,Manual,Diesel,6795
Mercedes, S Class,2019.0,3.0,11876,Semi-Auto,Diesel,47599
Volkswagen, Passat,2019.0,2.0,9690,Automatic,Diesel,26169
BMW,5 Series,2019.0,2.0,123,Automatic,Petrol,30890
Audi,Q3,2012.0,2.0,33029,Manual,Diesel,12990
BMW,3 Series,2014.0,2.0,98381,Automatic,Diesel,10230
Skoda, Yeti,2016.0,1.2,19100,Automatic,Petrol,13495
Mercedes, C Class,2019.0,1.5,1887,Semi-Auto,Petrol,32498
Ford, Fiesta,2016.0,1.0,11805,Manual,Petrol,10798
Audi,A3,2017.0,2.0,16000,Manual,Diesel,17990
BMW,3 Series,2016.0,2.0,86128,Automatic,Diesel,11269
Volkswagen, T-Roc,2018.0,1.5,6884,Manual,Petrol,18995
BMW,1 Series,2020.0,2.0,5,Semi-Auto,Diesel,32995
Vauxhall, Corsa,2018.0,1.4,5000,Manual,Petrol,7990
Ford, Kuga,2018.0,1.5,14671,Manual,Diesel,14450
Ford, B-MAX,2014.0,1.0,51090,Manual,Petrol,5750
Mercedes, GLC Class,2016.0,2.1,11562,Semi-Auto,Diesel,27899
Volkswagen, Golf,2019.0,2.0,5998,Semi-Auto,Petrol,26495
Skoda, Octavia,2017.0,2.0,27188,Semi-Auto,Diesel,13495
Mercedes, C Class,2019.0,2.0,13253,Semi-Auto,Diesel,20980
Vauxhall, Grandland X,2019.0,1.2,22327,Manual,Petrol,15970
Audi,A4,2017.0,2.0,21000,Manual,Diesel,19000
Volkswagen, Touareg,2019.0,3.0,10006,Automatic,Diesel,41462
Mercedes, GLC Class,2017.0,3.0,15250,Semi-Auto,Petrol,36000
Vauxhall, Corsa,2016.0,1.3,11842,Manual,Diesel,8998
Ford, Fiesta,2016.0,1.0,11860,Manual,Petrol,9190
Toyota, Yaris,2016.0,1.5,41111,Automatic,Hybrid,9995
Toyota, Aygo,2015.0,1.0,42761,Manual,Petrol,5695
Ford, Fiesta,2015.0,1.0,18810,Manual,Petrol,9600
Vauxhall, Corsa,2018.0,1.4,32145,Manual,Petrol,7495
Vauxhall, Astra,2018.0,1.4,14900,Semi-Auto,Petrol,10950
Ford, B-MAX,2015.0,1.6,14312,Automatic,Petrol,8000
Hyundai,I20,2016.0,1.0,23500,Manual,Petrol,7995
Toyota, Aygo,2014.0,1.0,27694,Manual,Petrol,5549
Ford, Focus,2019.0,1.0,12998,Manual,Petrol,15690
Mercedes, GLA Class,2018.0,2.1,11653,Automatic,Diesel,21890
Volkswagen, Golf,2019.0,1.6,4821,Automatic,Diesel,16299
BMW,X2,2019.0,2.0,6321,Semi-Auto,Diesel,29960
BMW,8 Series,2019.0,3.0,5883,Automatic,Petrol,62995
BMW,3 Series,2014.0,3.0,101040,Automatic,Diesel,10795
Mercedes, A Class,2013.0,1.5,57000,Manual,Diesel,9595
Hyundai,I30,2017.0,1.4,300,Manual,Petrol,13495
Vauxhall, Mokka,2016.0,1.6,27000,Manual,Petrol,8495
BMW,M4,2016.0,3.0,771,Automatic,Petrol,99950
Volkswagen, Golf,2016.0,2.0,9244,Semi-Auto,Diesel,17698
Hyundai, Santa Fe,2019.0,2.2,5732,Automatic,Diesel,33799
Mercedes, C Class,2019.0,1.5,12725,Automatic,Petrol,26995
Skoda, Citigo,2017.0,1.0,22242,Manual,Petrol,6946
Ford, Fiesta,2015.0,1.0,31170,Manual,Petrol,6990
Ford, Kuga,2017.0,2.0,27009,Manual,Diesel,16100
Ford, Focus,2017.0,1.0,10708,Manual,Petrol,11997
Vauxhall, Mokka X,2018.0,1.4,11401,Manual,Petrol,11157
BMW,X4,2015.0,2.0,95408,Automatic,Diesel,15199
BMW,Z4,2020.0,2.0,10,Semi-Auto,Petrol,31895
Toyota, Yaris,2014.0,1.3,60572,Manual,Petrol,5401
Volkswagen, T-Cross,2019.0,1.6,5000,Manual,Diesel,21950
Ford, Fiesta,2017.0,1.1,19470,Manual,Petrol,9000
Vauxhall, Corsa,2019.0,1.4,3685,Manual,Petrol,9695
BMW,2 Series,2019.0,1.5,5122,Semi-Auto,Petrol,20263
BMW,3 Series,2019.0,2.0,4258,Automatic,Diesel,25995
Volkswagen, Golf,2019.0,1.5,10452,Automatic,Petrol,18690
Mercedes, CL Class,2015.0,2.1,14339,Automatic,Diesel,17399
Ford, Fiesta,2015.0,1.2,11015,Manual,Petrol,7700
BMW,2 Series,2018.0,3.0,14258,Semi-Auto,Petrol,23999
Audi,Q3,2019.0,1.5,6675,Automatic,Petrol,35990
Ford, Focus,2018.0,1.0,11011,Semi-Auto,Petrol,11779
Skoda, Yeti Outdoor,2017.0,2.0,54066,Manual,Diesel,11495
Ford, Kuga,2019.0,1.5,16697,Manual,Diesel,15995
Ford, Fiesta,2016.0,1.5,35075,Manual,Diesel,7498
Audi,Q2,2018.0,1.6,8539,Manual,Diesel,18495
Skoda, Octavia,2019.0,1.6,11739,Manual,Diesel,13998
Audi,A3,2019.0,1.6,2550,Automatic,Diesel,19196
Ford, Focus,2019.0,1.5,14184,Manual,Petrol,18000
Toyota, Yaris,2014.0,1.3,37709,Manual,Petrol,7400
Skoda, Octavia,2016.0,2.0,44485,Semi-Auto,Diesel,14393
BMW,Z4,2019.0,2.0,8031,Semi-Auto,Petrol,32950
Ford, Kuga,2017.0,1.5,14079,Manual,Diesel,15800
BMW,3 Series,2019.0,2.0,9117,Automatic,Diesel,23498
Mercedes, E Class,2019.0,2.0,1411,Automatic,Diesel,31995
Mercedes, A Class,2019.0,1.3,15892,Automatic,Petrol,19500
Skoda, Octavia,2019.0,1.5,6372,Automatic,Petrol,16150
Audi,A3,2019.0,1.0,5000,Manual,Petrol,16995
Audi,A6,2016.0,2.0,38367,Semi-Auto,Diesel,18900
Volkswagen, Polo,2016.0,1.0,26861,Manual,Petrol,8150
BMW,1 Series,2014.0,3.0,55834,Manual,Petrol,13298
Ford, Fiesta,2018.0,1.0,20441,Manual,Petrol,10771
Toyota, Auris,2016.0,1.2,31280,Manual,Petrol,9717
Mercedes, C Class,2019.0,2.0,4957,Semi-Auto,Diesel,30980
BMW,3 Series,2016.0,2.0,54518,Automatic,Diesel,14599
Ford, Fiesta,2019.0,1.0,12128,Manual,Petrol,12900
Mercedes, C Class,2017.0,2.0,36152,Semi-Auto,Petrol,18299
Vauxhall, Astra,2019.0,1.4,23755,Manual,Petrol,11998
Mercedes, E Class,2018.0,2.0,12100,Semi-Auto,Petrol,33299
Ford, Focus,2017.0,2.0,24421,Manual,Diesel,15612
Mercedes, E Class,2017.0,2.0,20043,Automatic,Diesel,20200
Audi,A1,2016.0,1.0,31500,Manual,Petrol,11990
Skoda, Fabia,2016.0,1.2,17567,Manual,Petrol,9498
Vauxhall, Corsa,2017.0,1.4,19765,Manual,Petrol,7899
Volkswagen, Golf,2019.0,1.5,6842,Manual,Petrol,17298
Vauxhall, Corsa,2017.0,1.4,27333,Manual,Petrol,9000
Audi,A6,2018.0,3.0,38625,Semi-Auto,Diesel,27850
Volkswagen, Golf,2016.0,2.0,28000,Semi-Auto,Petrol,19965
Toyota,RAV4,2019.0,2.5,5944,Automatic,Hybrid,32990
Mercedes, A Class,2020.0,1.5,1000,Semi-Auto,Diesel,25209
Skoda, Yeti Outdoor,2017.0,1.2,45350,Semi-Auto,Petrol,12495
Ford, S-MAX,2016.0,2.0,22589,Manual,Diesel,15199
Ford, Fiesta,2019.0,1.0,11148,Automatic,Petrol,12995
Volkswagen, Passat,2015.0,2.0,26944,Automatic,Diesel,13600
Ford, C-MAX,2017.0,2.0,21522,Manual,Diesel,12995
Ford, Fiesta,2013.0,1.2,23000,Manual,Petrol,5498
Vauxhall, Corsa,2019.0,1.4,10,Manual,Petrol,9995
Vauxhall, Insignia,2017.0,1.5,14145,Manual,Petrol,11500
BMW,3 Series,2019.0,2.0,4000,Semi-Auto,Diesel,28995
BMW,1 Series,2013.0,2.0,57000,Manual,Diesel,8999
Vauxhall, Crossland X,2017.0,1.2,9499,Manual,Petrol,10944
Mercedes, C Class,2019.0,3.0,10104,Semi-Auto,Petrol,41999
Audi,A3,2015.0,1.6,34500,Manual,Diesel,10920
Ford, Kuga,2019.0,2.0,11245,Semi-Auto,Diesel,19498
BMW,1 Series,2016.0,2.0,10063,Manual,Petrol,14900
Vauxhall, Astra,2019.0,1.4,17359,Manual,Petrol,10995
BMW,3 Series,2015.0,2.0,92468,Manual,Diesel,8799
Audi,A3,2015.0,1.8,13357,Automatic,Petrol,17299
Toyota, Aygo,2018.0,1.0,12616,Manual,Petrol,9999
Audi,A3,2018.0,1.6,19811,Manual,Diesel,13999
Skoda, Octavia,2014.0,1.4,56881,Manual,Petrol,8495
Ford, Mondeo,2011.0,2.0,62000,Manual,Diesel,3995
Volkswagen, Passat,2016.0,2.0,51241,Manual,Diesel,11995
Mercedes, GLE Class,2017.0,2.1,17440,Automatic,Diesel,29462
Mercedes, E Class,2019.0,2.0,14321,Semi-Auto,Diesel,28950
Ford, EcoSport,2016.0,1.5,16838,Manual,Petrol,8690
BMW,3 Series,2015.0,2.0,23293,Manual,Diesel,15800
Volkswagen, Touran,2019.0,2.0,6988,Manual,Diesel,23780
Hyundai,I10,2018.0,1.0,11248,Manual,Petrol,6999
BMW,1 Series,2017.0,2.0,26660,Automatic,Diesel,15200
Ford, Fiesta,2017.0,1.0,22612,Manual,Petrol,10999
Ford, Ka+,2017.0,1.2,11504,Manual,Petrol,6999
Mercedes, E Class,2017.0,2.0,40953,Automatic,Diesel,18000
Ford, Kuga,2017.0,1.5,20800,Manual,Diesel,12398
Vauxhall, Mokka X,2018.0,1.4,14609,Manual,Petrol,14295
Ford, Fiesta,2012.0,1.4,64068,Manual,Diesel,5500
Volkswagen, Polo,2017.0,1.0,36000,Manual,Petrol,9000
Volkswagen, Up,2013.0,1.0,43384,Automatic,Petrol,7000
Audi,A6,2016.0,2.0,87234,Manual,Diesel,11499
Audi,Q2,2018.0,1.4,9899,Manual,Petrol,19760
Volkswagen, Golf,2019.0,1.5,1310,Manual,Petrol,20290
Vauxhall, Crossland X,2020.0,1.5,25,Manual,Diesel,15295
Toyota, Aygo,2017.0,1.0,31839,Manual,Petrol,7750
Mercedes, A Class,2020.0,1.3,800,Manual,Petrol,24490
Mercedes, E Class,2016.0,2.0,19176,Semi-Auto,Diesel,22624
